id,project,bug_class,source_file,function,shape,hardness_bar_verdict,confidence_split,reason
scratch_20260617_libucl_alloc_4aeef06149,libucl,alloc,src/ucl_util.c,ucl_load_handler,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lua_spatial_77705a88f3,lua,spatial,lstring.c,internshrstr,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lua_spatial_20019464d4,lua,spatial,lstrlib.c,getformat,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lua_uninit_3b84bc5939,lua,uninit,ltable.c,luaH_new,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_spatial_031472df69,lz4,spatial,lib/lz4hc.c,LZ4MID_hash4Ptr,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_intover_e6f7f98a76,lz4,intover,programs/lorem.c,init_word_buffer,narrowed-size-state-for-later-sink,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_spatial_f7eab5551a,lz4,spatial,programs/lz4io.c,WR_init,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_uninit_bef912267a,lz4,uninit,programs/threadpool.c,TPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_uninit_068355c129,lz4,uninit,programs/threadpool.c,TPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_uninit_90363fbfdf,lz4,uninit,programs/threadpool.c,TPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_uninit_1a9aac51c7,lz4,uninit,programs/threadpool.c,TPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_uninit_cb0eec8dce,lz4,uninit,programs/threadpool.c,TPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_alloc_25abb8e9eb,lz4,alloc,programs/util.h,free,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_spatial_227446edc0,lz4,spatial,programs/util.h,free,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_lz4_alloc_62141b765b,lz4,alloc,programs/util.h,UTIL_prepareFileList,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_intover_858de2f1f2,md4c,intover,md2html/cmdline.c,cmdline_read,narrowed-size-state-for-later-sink,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_spatial_6b3af6a74a,md4c,spatial,md2html/md2html.c,process_file,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_spatial_68ae78218f,md4c,spatial,md2html/md2html.c,process_file,minimum-length-guard-deferred-read,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_alloc_556816dd92,md4c,alloc,src/md4c.c,md_build_ref_def_hashtable,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_miniz_uninit_32d8468648,miniz,uninit,miniz_zip.c,mz_zip_reader_init_internal,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_nanosvg_alloc_db8f841ec4,nanosvg,alloc,src/nanosvg.h,nsvg__createGradient,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_uninit_d5f00e76c4,oniguruma,uninit,src/regcomp.c,unset_addr_list_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_uninit_a5a1f09b96,oniguruma,uninit,src/regexec.c,onig_regset_new,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_e9c7ca64cd,parson,uninit,parson.c,json_object_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_8130babf56,parson,uninit,parson.c,json_object_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_22679a5b4e,parson,uninit,parson.c,json_object_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_da869655c9,parson,uninit,parson.c,json_object_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_1daa323995,parson,uninit,parson.c,json_object_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_90360b0a46,parson,uninit,parson.c,json_object_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_21191b8801,parson,uninit,parson.c,json_object_deinit,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_c375e84406,parson,uninit,parson.c,json_object_deinit,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_uninit_5a31fb27b1,parson,uninit,parson.c,json_object_deinit,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_pcre2_alloc_cb0e13872e,pcre2,alloc,src/pcre2_serialize.c,pcre2_serialize_encode,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_tomlc99_alloc_aca9639908,tomlc99,alloc,toml.c,expand_ptrarr,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zlib_uninit_13d8dad996,zlib,uninit,gzlib.c,gz_open,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zlib_alloc_46da217adb,zlib,alloc,gzlib.c,gz_open,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_485ed3ec41,zstd,uninit,lib/common/pool.c,POOL_create_advanced,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_b74e32ef30,zstd,uninit,lib/compress/zstdmt_compress.c,ZSTDMT_createCCtx_advanced_internal,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_intover_7b891fb0e9,zstd,intover,lib/decompress/zstd_decompress.c,ZSTD_DDictHashSet_emplaceDDict,narrowed-size-state-for-later-sink,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_intover_d48df6e669,zstd,intover,lib/decompress/zstd_decompress.c,ZSTD_frameHeaderSize_internal,narrowed-size-state-for-later-sink,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_doublefree_e3ed5c5dc4,zstd,doublefree,lib/dictBuilder/cover.c,DISPLAYLEVEL,ownership-transfer-source-retains-pointer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_alloc_ae8f249b6a,zstd,alloc,lib/dictBuilder/zdict.c,ZDICT_trainBuffer_legacy,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_085a1cc8c2,zstd,uninit,programs/fileio_asyncio.c,AIO_IOPool_createThreadPool,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_fd49e25630,zstd,uninit,programs/fileio_asyncio.c,AIO_IOPool_createThreadPool,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_53eb83e0a9,zstd,uninit,programs/fileio_asyncio.c,AIO_WritePool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_4506fb3c47,zstd,uninit,programs/fileio_asyncio.c,AIO_ReadPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_e8078424fa,zstd,uninit,programs/util.c,UTIL_allocateFileNamesTable,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_cjson_doublefree_b04b95beb0,cjson,doublefree,cJSON_Utils.c,apply_patch,owned-field-clear-drop-cross-lifecycle,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_dr_mp3_uninit_3ef25417da,dr_mp3,uninit,dr_mp3.h,drmp3_bs_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_dr_wav_uninit_431a06a18b,dr_wav,uninit,dr_wav.h,drwav_buffer_reader_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_uninit_3f3a665e0b,freetype,uninit,src/base/ftstroke.c,ft_stroke_border_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_uninit_e6e322b9bc,freetype,uninit,src/base/md5.c,MD5_Init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_uninit_f037c995c1,freetype,uninit,src/base/md5.c,MD5_Init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_frozen_alloc_edcfae1ee2,frozen,alloc,frozen.c,printer,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_frozen_alloc_d242e6fb61,frozen,alloc,frozen.c,f,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
