id,project,bug_class,source_file,function,shape,manifest,source_batch,selection_method,verdict,reason
yyjson_0_12_0_hard_typeconf_mut_to_imut_object_tail_value_0007,yyjson,typeconf,src/yyjson.c,yyjson_imut_copy,yyjson-mut-to-imut-object-child-start-value-dispatch,yyjson-0.12.0-secondary-topup-hard-20260616/yyjson_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_tertiary_hard_typeconf_obj_put_replacement_successor_old_value_0010,yyjson,typeconf,src/yyjson.h,yyjson_mut_obj_put,yyjson-mut-object-put-replacement-value-successor-confusion,yyjson-0.12.0-tertiary-topup-hard-20260616/yyjson_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_tertiary_hard_typeconf_ptr_ctx_append_object_value_successor_current_value_0012,yyjson,typeconf,src/yyjson.h,yyjson_ptr_ctx_append,yyjson-pointer-context-object-append-value-phase-confusion,yyjson-0.12.0-tertiary-topup-hard-20260616/yyjson_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_hard_uaf_incr_noninsitu_string_pool_owner_transfer_0001,yyjson,uaf,src/yyjson.c,yyjson_incr_read,yyjson-incremental-doc-string-pool-owner-transfer-loss,yyjson-0.12.0-hard-20260616/yyjson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
yyjson_0_12_0_hard_uninit_pointer_escaped_key_logical_length_0003,yyjson,uninit,src/yyjson.c,ptr_new_key,yyjson-pointer-escaped-key-decoded-length-drift,yyjson-0.12.0-hard-20260616/yyjson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_hard_uninit_ptr_add_middle_array_link_0006,yyjson,uninit,src/yyjson.c,unsafe_yyjson_mut_ptr_putx,yyjson-pointer-middle-array-insert-unlinked-successor,yyjson-0.12.0-secondary-topup-hard-20260616/yyjson_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_hard_uninit_rename_shorter_key_length_reuse_0004,yyjson,uninit,src/yyjson.h,yyjson_mut_obj_rename_keyn,yyjson-rename-key-copied-buffer-old-length-retag,yyjson-0.12.0-hard-20260616/yyjson_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
yyjson_0_12_0_tertiary_hard_uninit_arr_replace_fresh_value_successor_missing_0011,yyjson,uninit,src/yyjson.h,yyjson_mut_arr_replace,yyjson-mut-array-replace-fresh-value-successor-uninitialized,yyjson-0.12.0-tertiary-topup-hard-20260616/yyjson_tertiary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_alloc_copy_window_valid_bytes_capacity_0001,zlib,alloc,inflate.c,inflateCopy,inflate-copy-window-valid-byte-count-underallocates-capacity,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_alloc_gzprintf_second_half_staging_buffer_0001,zlib,alloc,gzwrite.c,gz_init,gzprintf-staging-second-half-buffer-underallocated-before-format,zlib-1.3.2-secondary-topup-hard-20260616/zlib_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_doublefree_0001,zlib,doublefree,gzlib.c,gz_error,gz-error-message-clear-without-nullout,zlib-1.3.2-hard-20260616/zlib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
zlib_1_3_2_hard_spatial_0001,zlib,spatial,deflate.c,deflate,gzip-header-extra-cursor-reused-for-name,zlib-1.3.2-hard-20260616/zlib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_spatial_dictionary_end_pointer_rebased_0001,zlib,spatial,inflate.c,inflateSetDictionary,preset-dictionary-start-pointer-used-as-window-end,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_spatial_gz_avail_refill_cursor_not_rebased_0001,zlib,spatial,gzread.c,gz_avail,gzread-refill-compacted-input-cursor-not-rebased,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_spatial_gz_vacate_retry_cursor_not_rebased_0001,zlib,spatial,gzwrite.c,gz_vacate,gzprintf-vacate-memmove-tail-cursor-not-rebased,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_spatial_inftrees_subtable_used_misaccount_0001,zlib,spatial,inftrees.c,inflate_table,huffman-subtable-entry-count-underaccounted-by-bit-width,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_spatial_puff_dynamic_repeat_advertised_count_0001,zlib,spatial,contrib/puff/puff.c,dynamic,puff-dynamic-repeat-crosses-advertised-code-length-count,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_spatial_reset_whave_reuse_window_0001,zlib,spatial,inflate.c,inflateReset,inflate-reset-stale-whave-allows-preoutput-window-copy,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zlib_1_3_2_hard_uaf_0001,zlib,uaf,inflate.c,inflateCopy,inflate-copy-dynamic-code-table-pointer-not-retargeted,zlib-1.3.2-hard-20260616/zlib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
zlib_1_3_2_hard_uaf_0002,zlib,uaf,deflate.c,deflateCopy,deflate-copy-tree-descriptor-pointer-not-retargeted,zlib-1.3.2-hard-20260616/zlib_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
zlib_1_3_2_hard_uninit_blast_first_window_distance_bound_0001,zlib,uninit,contrib/blast/blast.c,decomp,blast-first-window-distance-checked-against-capacity,zlib-1.3.2-topup-hard-20260616/zlib_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_alloc_0001,zstd,alloc,lib/common/fse.h,FSE_BUILD_CTABLE_WORKSPACE_SIZE_U32,fse-ctable-workspace-fast-spread-padding-omission,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_alloc_0002,zstd,alloc,lib/compress/zstdmt_compress.c,ZSTDMT_initCStream_internal,mt-round-buffer-ldm-window-capacity-omission,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_alloc_0003,zstd,alloc,lib/decompress/zstd_decompress.c,ZSTD_DDictHashSet_expand,multi-ddict-hashset-expanded-capacity-overclaim,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_alloc_0004,zstd,alloc,lib/decompress/zstd_decompress.c,ZSTD_decompressStream,stream-buffer-workspace-output-ring-underalloc,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_alloc_0005,zstd,alloc,lib/dictBuilder/cover.c,COVER_checkTotalCompressedSize,cover-validation-compress-bound-cursor-underallocation,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_alloc_0006,zstd,alloc,lib/dictBuilder/fastcover.c,FASTCOVER_tryParameters,fastcover-active-segment-counter-width-underallocation,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_doublefree_0001,zstd,doublefree,lib/compress/zstd_compress.c,ZSTD_clearAllDicts,compression-local-dictionary-owner-record-not-cleared,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
zstd_1_5_7_hard_doublefree_0002,zstd,doublefree,lib/decompress/zstd_decompress.c,ZSTD_clearDict,decompression-local-ddict-owner-not-cleared,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
zstd_1_5_7_hard_intover_0001,zstd,intover,lib/decompress/huf_decompress.c,HUF_DecompressFastArgs_init,huf-fast-jumptable-fourth-stream-length-wrap,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_intover_0002,zstd,intover,lib/decompress/huf_decompress.c,HUF_decompress4X2_usingDTable_internal_body,huf-4x2-jumptable-fourth-stream-length-wrap,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_spatial_0001,zstd,spatial,lib/compress/huf_compress.c,HUF_writeCTable_wksp,huf-raw-weight-table-odd-symbol-boundary-undercheck,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_spatial_0002,zstd,spatial,lib/compress/zstd_compress_sequences.c,ZSTD_fseBitCost,repeat-fse-table-max-symbol-check-inversion,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_spatial_0003,zstd,spatial,lib/decompress/zstd_decompress_block.c,ZSTD_allocateLiteralsBuffer,in-dst-literal-buffer-trailing-overread-room-omission,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
zstd_1_5_7_hard_spatial_0004,zstd,spatial,lib/decompress/zstd_decompress_block.c,ZSTD_checkContinuity,noncontiguous-output-history-end-not-recorded,zstd-1.5.7-hard-20260615/zstd_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
